time,open,high,low,close,VWAP,RTH VWAP
2004-01-16,12847,12878,12802,12859,12846.333333333334,
2004-01-20,12864,12902,12782,12794,12826,
2004-01-21,12788,12913,12756,12881,12850,
2004-01-22,12887,12922,12862,12893,12892.333333333334,
2004-01-23,12884,12914,12785,12835,12844.666666666666,
2004-01-26,12839,12971,12818,12968,12919,
2004-01-27,12959,12968,12866,12872,12902,
2004-01-28,12870,12923,12700,12749,12790.666666666666,
2004-01-29,12752,12792,12681,12754,12742.333333333334,
2004-01-30,12756,12769,12644,12752,12721.666666666666,
2004-02-02,12754,12833,12701,12769,12767.666666666666,
2004-02-03,12755,12792,12720,12762,12758,
2004-02-04,12730,12790,12701,12724,12738.333333333334,
2004-02-05,12716,12786,12716,12758,12753.333333333334,
2004-02-06,12754,12859,12727,12840,12808.666666666666,
2004-02-09,12844,12887,12826,12856,12856.333333333334,
2004-02-10,12857,12900,12826,12869,12865,
2004-02-11,12870,13021,12860,12994,12958.333333333334,
2004-02-12,12992,13007,12960,12972,12979.666666666666,
2004-02-13,12981,13008,12879,12907,12931.333333333334,
2004-02-17,12921,13008,12921,12990,12973,
2004-02-18,12991,13012,12928,12959,12966.333333333334,
2004-02-19,12970,13034,12937,12947,12972.666666666666,
2004-02-20,12945,12982,12861,12907,12916.666666666666,
2004-02-23,12914,12935,12834,12889,12886,
2004-02-24,12888,12921,12800,12849,12856.666666666666,
2004-02-25,12852,12900,12835,12881,12872,
2004-02-26,12887,12894,12817,12857,12856,
2004-02-27,12862,12932,12837,12866,12878.333333333334,
2004-03-01,12889,12975,12882,12960,12939,
2004-03-02,12960,12964,12849,12872,12895,
2004-03-03,12869,12892,12828,12872,12864,
2004-03-04,12873,12889,12841,12865,12865,
2004-03-05,12864,12933,12789,12885,12869,
2004-03-08,12886,12918,12778,12782,12826,
2004-03-09,12789,12812,12703,12727,12747.333333333336,
2004-03-10,12732,12763,12540,12544,12615.666666666666,
2004-03-11,12556,12608,12389,12402,12466.333333333334,
2004-03-12,12409,12528,12381,12512,12473.666666666666,
2004-03-15,12507,12507,12374,12404,12428.333333333336,
2004-03-16,12408,12499,12381,12469,12449.666666666666,
2004-03-17,12462,12622,12460,12585,12555.666666666664,
2004-03-18,12587,12620,12495,12592,12569,
2004-03-19,12609,12632,12441,12461,12511.333333333334,
2004-03-22,12439,12451,12291,12344,12362,
2004-03-23,12335,12411,12313,12334,12352.666666666666,
2004-03-24,12317,12390,12281,12343,12338,
2004-03-25,12344,12508,12343,12487,12446,
2004-03-26,12490,12554,12458,12486,12499.333333333334,
2004-03-29,12512,12631,12499,12618,12582.666666666666,
2004-03-30,12610,12672,12584,12664,12640,
2004-03-31,12657,12694,12596,12657,12649,
2004-04-01,12656,12703,12625,12676,12668,
2004-04-02,12672,12794,12667,12764,12741.666666666666,
2004-04-05,12761,12848,12740,12837,12808.333333333334,
2004-04-06,12834,12860,12783,12830,12824.333333333334,
